date,time,group,subject,session,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,trialduration,trialtimeout,response,correct,latency
23.06.22,13:07:57,275011382,563522777,1,06.06.00,1,4,scale,prefer,0,0,0,0,2,0,9730
23.06.22,05:09:16,273333206,751712225,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,16482
23.06.22,05:09:16,273333206,751712225,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,18135
23.06.22,05:09:16,273333206,751712225,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,4162
23.06.22,05:09:16,273333206,751712225,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3842
23.06.22,13:08:26,694899706,373740279,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,22105
23.06.22,13:08:26,694899706,373740279,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,16347
23.06.22,13:08:26,694899706,373740279,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,2685
23.06.22,13:08:26,694899706,373740279,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,10760
23.06.22,13:09:23,123114412,681045009,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,15175
23.06.22,13:09:23,123114412,681045009,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,4436
23.06.22,13:09:23,123114412,681045009,1,06.06.00,1,3,scale,positive,0,0,0,0,7,0,4636
23.06.22,13:09:23,123114412,681045009,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,5506
23.06.22,13:09:21,28800984,855399085,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,40152
23.06.22,13:09:21,28800984,855399085,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,13192
23.06.22,13:09:21,28800984,855399085,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,4752
23.06.22,13:09:21,28800984,855399085,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,6156
23.06.22,13:11:45,609352115,236383059,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,9047
23.06.22,13:11:45,609352115,236383059,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,4390
23.06.22,13:11:45,609352115,236383059,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,3226
23.06.22,13:11:45,609352115,236383059,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3560
23.06.22,13:11:19,652786627,821599197,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,13081
23.06.22,13:11:19,652786627,821599197,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,9654
23.06.22,13:11:19,652786627,821599197,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,6729
23.06.22,13:11:19,652786627,821599197,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3475
23.06.22,13:11:59,621902441,254118946,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,21627
23.06.22,13:11:59,621902441,254118946,1,06.06.00,1,2,scale,like,0,0,0,0,2,0,11113
23.06.22,13:11:59,621902441,254118946,1,06.06.00,1,3,scale,positive,0,0,0,0,3,0,1420
23.06.22,13:11:59,621902441,254118946,1,06.06.00,1,4,scale,prefer,0,0,0,0,3,0,4597
23.06.22,13:12:46,478880021,952386283,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,8426
23.06.22,13:12:46,478880021,952386283,1,06.06.00,1,2,scale,like,0,0,0,0,2,0,7630
23.06.22,13:12:46,478880021,952386283,1,06.06.00,1,3,scale,positive,0,0,0,0,2,0,5435
23.06.22,13:12:46,478880021,952386283,1,06.06.00,1,4,scale,prefer,0,0,0,0,3,0,4156
23.06.22,13:12:37,171820996,730068356,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,11650
23.06.22,13:12:37,171820996,730068356,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,17580
23.06.22,13:12:37,171820996,730068356,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,224
23.06.22,13:12:37,171820996,730068356,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,5500
23.06.22,13:11:33,316023044,246374429,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,87659
23.06.22,13:11:33,316023044,246374429,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,13566
23.06.22,13:11:33,316023044,246374429,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,5410
23.06.22,13:11:33,316023044,246374429,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,4006
23.06.22,13:13:14,537746658,317124448,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,15897
23.06.22,13:13:14,537746658,317124448,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,15990
23.06.22,13:13:14,537746658,317124448,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,4009
23.06.22,13:13:14,537746658,317124448,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3432
23.06.22,13:14:13,164161878,637668138,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,4688
23.06.22,13:14:13,164161878,637668138,1,06.06.00,1,2,scale,like,0,0,0,0,2,0,4889
23.06.22,13:14:13,164161878,637668138,1,06.06.00,1,3,scale,positive,0,0,0,0,2,0,1898
23.06.22,13:14:13,164161878,637668138,1,06.06.00,1,4,scale,prefer,0,0,0,0,2,0,1946
23.06.22,13:14:09,914588354,694264273,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,9621
23.06.22,13:14:09,914588354,694264273,1,06.06.00,1,2,scale,like,0,0,0,0,3,0,15872
23.06.22,13:14:09,914588354,694264273,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,8158
23.06.22,13:14:09,914588354,694264273,1,06.06.00,1,4,scale,prefer,0,0,0,0,3,0,7842
23.06.22,08:14:47,635953290,631750145,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,15009
23.06.22,08:14:47,635953290,631750145,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,16201
23.06.22,08:14:47,635953290,631750145,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,3582
23.06.22,08:14:47,635953290,631750145,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,4036
23.06.22,13:15:45,606772466,237498336,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,10696
23.06.22,13:15:45,606772466,237498336,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,10832
23.06.22,13:15:45,606772466,237498336,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,2923
23.06.22,13:15:45,606772466,237498336,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3115
23.06.22,13:16:27,461575816,867476338,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,7036
23.06.22,13:16:27,461575816,867476338,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,5153
23.06.22,13:16:27,461575816,867476338,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,6593
23.06.22,13:16:27,461575816,867476338,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,1487
23.06.22,13:15:46,343435840,339232704,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,72873
23.06.22,13:15:46,343435840,339232704,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,12184
23.06.22,13:15:46,343435840,339232704,1,06.06.00,1,3,scale,positive,0,0,0,0,2,0,10108
23.06.22,13:15:46,343435840,339232704,1,06.06.00,1,4,scale,prefer,0,0,0,0,3,0,9744
23.06.22,13:16:29,179391162,175188025,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,22298
23.06.22,13:16:29,179391162,175188025,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,20497
23.06.22,13:16:29,179391162,175188025,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,18253
23.06.22,13:16:29,179391162,175188025,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,6337
23.06.22,13:17:16,165515544,692009266,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,19445
23.06.22,13:17:16,165515544,692009266,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,9105
23.06.22,13:17:16,165515544,692009266,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,3979
23.06.22,13:17:16,165515544,692009266,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3186
23.06.22,13:17:28,180108463,196574198,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,25369
23.06.22,13:17:28,180108463,196574198,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,12092
23.06.22,13:17:28,180108463,196574198,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,5182
23.06.22,13:17:28,180108463,196574198,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,4136
23.06.22,13:17:46,951124563,477618299,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,18269
23.06.22,13:17:46,951124563,477618299,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,9969
23.06.22,13:17:46,951124563,477618299,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,5219
23.06.22,13:17:46,951124563,477618299,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3800
23.06.22,13:17:48,698800013,325830955,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,12528
23.06.22,13:17:48,698800013,325830955,1,06.06.00,1,2,scale,like,0,0,0,0,5,0,11621
23.06.22,13:17:48,698800013,325830955,1,06.06.00,1,3,scale,positive,0,0,0,0,4,0,7303
23.06.22,13:17:48,698800013,325830955,1,06.06.00,1,4,scale,prefer,0,0,0,0,4,0,3020
23.06.22,13:18:15,220586505,72442795,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,14912
23.06.22,13:18:15,220586505,72442795,1,06.06.00,1,2,scale,like,0,0,0,0,2,0,7869
23.06.22,13:18:15,220586505,72442795,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,3523
23.06.22,13:18:15,220586505,72442795,1,06.06.00,1,4,scale,prefer,0,0,0,0,2,0,2097
23.06.22,13:18:28,589256770,216287717,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,20649
23.06.22,13:18:28,589256770,216287717,1,06.06.00,1,2,scale,like,0,0,0,0,3,0,19702
23.06.22,13:18:28,589256770,216287717,1,06.06.00,1,3,scale,positive,0,0,0,0,3,0,1740
23.06.22,13:18:28,589256770,216287717,1,06.06.00,1,4,scale,prefer,0,0,0,0,4,0,10663
23.06.22,13:19:35,317806858,233735378,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,15434
23.06.22,13:19:35,317806858,233735378,1,06.06.00,1,2,scale,like,0,0,0,0,3,0,13996
23.06.22,13:19:35,317806858,233735378,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,11308
23.06.22,13:19:35,317806858,233735378,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3964
23.06.22,13:19:21,792807012,965314508,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,26606
23.06.22,13:19:21,792807012,965314508,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,24818
23.06.22,13:19:21,792807012,965314508,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,7245
23.06.22,13:19:21,792807012,965314508,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,12861
23.06.22,22:20:21,22444389,564734227,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,6670
23.06.22,22:20:21,22444389,564734227,1,06.06.00,1,2,scale,like,0,0,0,0,2,0,16425
23.06.22,22:20:21,22444389,564734227,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,7995
23.06.22,22:20:21,22444389,564734227,1,06.06.00,1,4,scale,prefer,0,0,0,0,2,0,3125
23.06.22,13:19:22,468320205,247697997,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,70021
23.06.22,13:19:22,468320205,247697997,1,06.06.00,1,2,scale,like,0,0,0,0,2,0,22035
23.06.22,13:19:22,468320205,247697997,1,06.06.00,1,3,scale,positive,0,0,0,0,2,0,7563
23.06.22,13:19:22,468320205,247697997,1,06.06.00,1,4,scale,prefer,0,0,0,0,2,0,3411
23.06.22,13:21:43,391553108,797453632,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,5847
23.06.22,13:21:43,391553108,797453632,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,6806
23.06.22,13:21:43,391553108,797453632,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,6348
23.06.22,13:21:43,391553108,797453632,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,1684
23.06.22,08:19:38,532119500,311497290,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,101277
23.06.22,08:19:38,532119500,311497290,1,06.06.00,1,2,scale,like,0,0,0,0,3,0,60363
23.06.22,08:19:38,532119500,311497290,1,06.06.00,1,3,scale,positive,0,0,0,0,3,0,6019
23.06.22,08:19:38,532119500,311497290,1,06.06.00,1,4,scale,prefer,0,0,0,0,3,0,2760
23.06.22,14:21:12,126917496,954130481,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,69599
23.06.22,14:21:12,126917496,954130481,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,12521
23.06.22,14:21:12,126917496,954130481,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,3067
23.06.22,14:21:12,126917496,954130481,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,4007
23.06.22,13:22:32,712476120,85445170,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,17459
23.06.22,13:22:32,712476120,85445170,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,8184
23.06.22,13:22:32,712476120,85445170,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,4015
23.06.22,13:22:32,712476120,85445170,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,2031
23.06.22,13:23:46,33514960,14943693,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,10313
23.06.22,13:23:46,33514960,14943693,1,06.06.00,1,2,scale,like,0,0,0,0,2,0,11601
23.06.22,13:23:46,33514960,14943693,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,7052
23.06.22,13:23:46,33514960,14943693,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,2651
23.06.22,13:23:55,515890535,920896673,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,12495
23.06.22,13:23:55,515890535,920896673,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,2996
23.06.22,13:23:55,515890535,920896673,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,1709
23.06.22,13:23:55,515890535,920896673,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,2364
23.06.22,13:23:37,135906339,614285355,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,16097
23.06.22,13:23:37,135906339,614285355,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,29543
23.06.22,13:23:37,135906339,614285355,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,6701
23.06.22,13:23:37,135906339,614285355,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,8900
23.06.22,14:22:20,859963164,386456897,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,139934
23.06.22,14:22:20,859963164,386456897,1,06.06.00,1,2,scale,like,0,0,0,0,2,0,17317
23.06.22,14:22:20,859963164,386456897,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,3188
23.06.22,14:22:20,859963164,386456897,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,4251
23.06.22,13:26:12,79295546,75092407,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,8465
23.06.22,13:26:12,79295546,75092407,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,5439
23.06.22,13:26:12,79295546,75092407,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,4010
23.06.22,13:26:12,79295546,75092407,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3190
23.06.22,14:26:08,290178621,287027128,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,68816
23.06.22,14:26:08,290178621,287027128,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,16097
23.06.22,14:26:08,290178621,287027128,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,12795
23.06.22,14:26:08,290178621,287027128,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,8486
23.06.22,13:28:03,541193574,83185292,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,17367
23.06.22,13:28:03,541193574,83185292,1,06.06.00,1,2,scale,like,0,0,0,0,4,0,13844
23.06.22,13:28:03,541193574,83185292,1,06.06.00,1,3,scale,positive,0,0,0,0,2,0,5531
23.06.22,13:28:03,541193574,83185292,1,06.06.00,1,4,scale,prefer,0,0,0,0,4,0,4842
23.06.22,13:29:28,218108557,234276163,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,13475
23.06.22,13:29:28,218108557,234276163,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,9671
23.06.22,13:29:28,218108557,234276163,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,7374
23.06.22,13:29:28,218108557,234276163,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3533
23.06.22,08:29:39,534328714,940229231,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,21073
23.06.22,08:29:39,534328714,940229231,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,17261
23.06.22,08:29:39,534328714,940229231,1,06.06.00,1,3,scale,positive,0,0,0,0,4,0,4624
23.06.22,08:29:39,534328714,940229231,1,06.06.00,1,4,scale,prefer,0,0,0,0,4,0,5748
23.06.22,13:32:28,170706280,187172011,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,9934
23.06.22,13:32:28,170706280,187172011,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,6465
23.06.22,13:32:28,170706280,187172011,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,4170
23.06.22,13:32:28,170706280,187172011,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,4995
23.06.22,14:32:34,98475753,102678881,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,38415
23.06.22,14:32:34,98475753,102678881,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,14441
23.06.22,14:32:34,98475753,102678881,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,6282
23.06.22,14:32:34,98475753,102678881,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,4974
23.06.22,13:35:47,789347878,108266335,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,3975
23.06.22,13:35:47,789347878,108266335,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,4773
23.06.22,13:35:47,789347878,108266335,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,3791
23.06.22,13:35:47,789347878,108266335,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,1692
23.06.22,13:35:16,914155236,456445084,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,32988
23.06.22,13:35:16,914155236,456445084,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,20168
23.06.22,13:35:16,914155236,456445084,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,8432
23.06.22,13:35:16,914155236,456445084,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,4947
23.06.22,13:51:14,444828372,752580117,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,19163
23.06.22,13:51:14,444828372,752580117,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,22416
23.06.22,13:51:14,444828372,752580117,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,8963
23.06.22,13:51:14,444828372,752580117,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3113
23.06.22,14:19:56,647770702,524337317,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,12734
23.06.22,14:19:56,647770702,524337317,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,8219
23.06.22,14:19:56,647770702,524337317,1,06.06.00,1,3,scale,positive,0,0,0,0,2,0,4828
23.06.22,14:19:56,647770702,524337317,1,06.06.00,1,4,scale,prefer,0,0,0,0,2,0,4590
23.06.22,14:19:56,665583824,506524197,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,10316
23.06.22,14:19:56,665583824,506524197,1,06.06.00,1,2,scale,like,0,0,0,0,2,0,15136
23.06.22,14:19:56,665583824,506524197,1,06.06.00,1,3,scale,positive,0,0,0,0,2,0,4504
23.06.22,14:19:56,665583824,506524197,1,06.06.00,1,4,scale,prefer,0,0,0,0,2,0,3290
23.06.22,14:33:37,971992095,759418836,1,06.06.00,1,1,scale,instructions,0,0,0,0,57,1,20919
23.06.22,14:33:37,971992095,759418836,1,06.06.00,1,2,scale,like,0,0,0,0,1,0,6595
23.06.22,14:33:37,971992095,759418836,1,06.06.00,1,3,scale,positive,0,0,0,0,1,0,2340
23.06.22,14:33:37,971992095,759418836,1,06.06.00,1,4,scale,prefer,0,0,0,0,1,0,3554